0,1,2,3,4
1.0,1.0161170607570778,1.0124750641235398,1.0125517377368773,1.0131372453296377
1.0,1.0117560433289359,1.012311378881583,1.012625249551727,1.0131887695157027
1.0,1.0124487681189656,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.0124487681189656,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.01243547720361,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.0124487681189656,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.0124487681189656,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.0124487681189656,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.0123396739141146,1.0129015004382262,1.0130838755010865,1.0135956784723206
1.0,1.0124487681189656,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.0122534977884197,1.0128912923102298,1.0130838755010865,1.0135956784723206
1.0,1.0121322879697952,1.0129015004382262,1.0130838755010865,1.0135956784723206
1.0,1.01243547720361,1.0129015004382262,1.0131018766005284,1.0135956784723206
1.0,1.011679868352025,1.0129015004382262,1.0130838755010865,1.0135956784723206
1.0161170607570778,1.011620967567887,1.0128912923102298,1.0130838755010865,1.0135956784723206
1.0,1.0117560433289359,1.012311378881583,1.012625249551727,1.0131887695157027
1.0,1.0117560433289359,1.012311378881583,1.012625249551727,1.0131887695157027
1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0128706803712724,1.013531521162276,1.0136861586978503
1.0,1.0161170607570778,1.0128706803712724,1.013531521162276,1.0136861586978503
1.0,1.0122089182157044,1.0129015004382262,1.013286651117086,1.0136081297428627
1.0,1.0117182856022853,1.0128706803712724,1.013333178398839,1.0136081297428627
1.0,1.0122089182157044,1.0129015004382262,1.013286651117086,1.0136081297428627
1.0,1.0161170607570778,1.0124750641235398,1.0131632320920863,1.013589406377085
1.0,1.0161170607570778,1.0124750641235398,1.0131632320920863,1.013589406377085
1.0,1.0161170607570778,1.0128706803712724,1.013531521162276,1.0136861586978503
1.0,1.0161170607570778,1.0128706803712724,1.0135380834455117,1.0136919603734091
1.0161170607570778,1.011620967567887,1.0128912923102298,1.0130838755010865,1.0135956784723206
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,8.59718899521531,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,1.0,7.759514170040486,5.125695335900727,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,5.125695335900727,5.125695335900727,5.253837719298245,5.253837719298245
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,0.98532563467353,0.987085144735447,0.9878915868471588,0.9762693328842511
1.0,0.9862312648524578,0.987085144735447,0.9878915868471588,0.9924864314371457
1.0,0.9862312648524578,0.987085144735447,0.9878915868471588,0.9924864314371457
1.0,0.98532563467353,0.987085144735447,0.9878915868471588,0.9762693328842511
1.0,0.9822464920651751,0.987085144735447,0.9878915868471588,0.9777730207285088
1.0,0.9862312648524578,0.987085144735447,0.9878915868471588,0.9924864314371457
1.0,0.987085144735447,0.987085144735447,0.9878915868471588,0.9893771381055757
1.0,0.9862312648524578,0.987085144735447,0.9878915868471588,0.9924864314371457
1.0,0.987085144735447,0.987085144735447,0.9878915868471588,0.9893771381055757
1.0,0.987085144735447,0.987085144735447,0.9878915868471588,0.988654437493373
1.0,0.987085144735447,0.987085144735447,0.9878915868471588,0.9893771381055757
1.0,0.987085144735447,0.987085144735447,0.9878915868471588,0.988654437493373
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,0.9985978010888522,1.0016011027462624,1.0018055528590908,1.0032548194816717
1.0,0.9988947376933984,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9335059176060958,0.9335059176060958,0.9314406390273212,0.9314406390273212
1.0,1.0125517377368773,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.0125517377368773,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.0125517377368773,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.012408604330957,1.0129116441616295,1.0130656581722215,1.0135380834455117
1.0,1.0124487681189656,1.0129116441616295,1.0130838755010865,1.0135380834455117
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0119008073929405,1.0122970718068631,1.0129711875039598,1.0132707944804473
1.0,1.0117931583708775,1.012282656754221,1.0131459582402442,1.0132707944804473
1.0,1.0117746801555518,1.012311378881583,1.0129116441616295,1.010624536104337
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.012601084768299
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0121478534884953
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.012601084768299
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0121478534884953
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0121478534884953
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0121007877896584
1.0,0.9990394630972949,0.9955200933092991,0.9963225725605113,0.997863460863238
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.01243547720361,1.0129116441616295,1.0131196652976173,1.013589406377085
1.0,1.0105946854268761,1.0122089182157044,1.0126132088234325,1.0107690762267774
1.0,0.9985978010888522,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9985978010888522,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9985978010888522,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9988947376933984,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9988947376933984,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9985978010888522,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9988947376933984,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9988947376933984,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9988947376933984,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9988947376933984,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9988947376933984,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9988947376933984,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0075058992252381,1.0120848501985178,1.012990546723979,1.010824784398968
1.0,1.0116991604929164,1.012311378881583,1.012625249551727,1.010624536104337
1.0,1.0161170607570778,1.0161170607570778,1.0125642039012837,1.01277457042564
1.0,1.010797076145784,1.0122089182157044,1.0129416949422119,1.0108109664450302
1.0,1.0108793439490515,1.0122089182157044,1.0130285590526489,1.0108109664450302
1.0,1.011918229927503,1.0122970718068631,1.0126372078092796,1.0132627993504568
1.0,1.011829646998609,1.012311378881583,1.0129614177112483,1.013278744944907
1.0,1.0117560433289359,1.0122970718068631,1.012951587047554,1.010624536104337
1.0,1.0105946854268761,1.0122089182157044,1.0126132088234325,1.0107690762267774
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0124880712543738,1.0129116441616295,1.0130838755010865,1.0135704014569347
1.0,1.0127300038878875,1.0130001372578228,1.0130838755010865,1.013576768105185
1.0,1.0077882323902163,1.013019142888916,1.0130564672005804,1.013576768105185
1.0,1.0126842328491146,1.0129116441616295,1.0130838755010865,1.013576768105185
1.0,1.0161170607570778,1.0161170607570778,1.013278744944907,1.0135704014569347
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,0.9833390910552365,0.9953799778844843,0.997863460863238,0.9981855832143057
1.0,1.0161170607570778,0.9699299216317561,0.9969450407427932,0.997212557301132
1.0,0.9905006642674035,0.9956583279901567,0.9975295535481068,1.0016698987557922
1.0,1.0161170607570778,1.0013907265432072,0.9975295535481068,0.996669844283258
1.0,0.9905006642674035,0.9956583279901567,0.9975295535481068,1.0016698987557922
1.0,1.0161170607570778,1.0020043238021183,0.9960621187684512,0.9964502789359729
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,0.9999882185228384,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,1.0009511344771214,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9999882185228384,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,0.9994594040233551,1.0016011027462624,1.0023857491252253,1.0025688332803167
1.0,0.9991817764111264,1.0016011027462624,1.0018055528590908,1.0025688332803167
1.0,1.0161170607570778,1.0161170607570778,1.0010634746717877,1.0017040528030765
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
1.0,1.0161170607570778,1.0161170607570778,1.0161170607570778,1.0161170607570778
